aveQtyPerPurchase,medHitTotal,medPageView,medRevenuePerSess,medTimeBtwnSess,minTimeBtwnSess,numOfSess,percentSessWithPurchase
212.8,753.0,-85.0,780.36,1549.1,4524.0,-655.0,788.36
252.0,435.0,-130.0,2018.94,1823.5,2616.0,-992.5,2026.94
238.0,375.0,-145.0,206.78,1725.5,2256.0,-1105.0,214.78
136.888888889,390.0,-126.25,38.5,1017.72222222,2346.0,-964.375,46.5
133.0,357.0,-137.5,9351.02,990.5,2148.0,-1048.75,9359.02
126.0,1305.0,50.0,38.5,941.5,7836.0,357.5,46.5
126.0,225.0,-145.0,38.5,941.5,1356.0,-1105.0,46.5
126.0,255.0,-152.5,38.5,941.5,1536.0,-1161.25,46.5
126.0,1029.0,95.0,38.5,941.5,6180.0,695.0,46.5
126.0,387.0,-130.0,38.5,941.5,2328.0,-992.5,46.5
126.0,687.0,-62.5,38.5,941.5,4128.0,-486.25,46.5
161.0,1269.0,-10.0,8291.43,1186.5,7620.0,-92.5,8299.43
272.416666667,492.0,-100.0,8178.835,1966.41666667,2958.0,-767.5,8186.835
133.0,381.0,-130.0,305.27,990.5,2292.0,-992.5,313.27
175.0,417.0,-130.0,567.84,1284.5,2508.0,-992.5,575.84
126.0,669.0,-17.5,38.5,941.5,4020.0,-148.75,46.5
191.333333333,579.0,-70.0,3260.18,1398.83333333,3480.0,-542.5,3268.18
126.0,915.0,-70.0,38.5,941.5,5496.0,-542.5,46.5
217.0,879.0,-55.0,3181.29,1578.5,5280.0,-430.0,3189.29
126.0,372.0,-118.75,38.5,941.5,2238.0,-908.125,46.5
126.0,315.0,-137.5,38.5,941.5,1896.0,-1048.75,46.5
168.0,387.0,-130.0,544.32,1235.5,2328.0,-992.5,552.32
126.0,393.0,-122.5,38.5,941.5,2364.0,-936.25,46.5
242.375,513.0,-96.25,38.5,1756.125,3084.0,-739.375,46.5
140.0,468.0,-122.5,2296.525,1039.5,2814.0,-936.25,2304.525
126.0,279.0,-47.5,38.5,941.5,1680.0,-373.75,46.5
129.5,456.0,-122.5,2853.305,966.0,2742.0,-936.25,2861.305
126.0,1155.0,20.0,38.5,941.5,6936.0,132.5,46.5
178.181818182,567.0,-107.5,38.5,1306.77272727,3408.0,-823.75,46.5
168.0,1203.0,-2.5,3095.4,1235.5,7224.0,-36.25,3103.4
126.0,141.0,-175.0,38.5,941.5,852.0,-1330.0,46.5
131.6,399.0,-130.0,423.85,980.7,2400.0,-992.5,431.85
136.5,645.0,-58.75,2640.715,1015.0,3876.0,-458.125,2648.715
287.777777778,393.0,-130.0,961.24,2073.94444444,2364.0,-992.5,969.24
126.0,213.0,-152.5,38.5,941.5,1284.0,-1161.25,46.5
126.0,435.0,-122.5,38.5,941.5,2616.0,-936.25,46.5
1076.5,498.0,-85.0,12366.515,7595.00000001,2994.0,-655.0,12374.515
136.5,816.0,-66.25,3112.025,1015.0,4902.0,-514.375,3120.025
126.0,207.0,-160.0,38.5,941.5,1248.0,-1217.5,46.5
126.0,507.0,-115.0,38.5,941.5,3048.0,-880.0,46.5
147.0,648.0,-92.5,546.21,1088.5,3894.0,-711.25,554.21
133.0,627.0,-92.5,966.0,990.5,3768.0,-711.25,974.0
126.0,327.0,-152.5,38.5,941.5,1968.0,-1161.25,46.5
679.0,567.0,-115.0,12675.67,4812.5,3408.0,-880.0,12683.67
129.5,510.0,-118.75,333.76,966.0,3066.0,-908.125,341.76
147.875,447.0,-122.5,574.805,1094.625,2688.0,-936.25,582.805
371.0,813.0,-55.0,2390.22,2656.5,4884.0,-430.0,2398.22
196.0,447.0,-122.5,2207.38,1431.5,2688.0,-936.25,2215.38
142.0,441.0,-130.0,349.37,1053.5,2652.0,-992.5,357.37
212.0,435.0,-100.0,289.87,1543.5,2616.0,-767.5,297.87
126.0,1401.0,50.0,38.5,941.5,8412.0,357.5,46.5
126.0,465.0,-130.0,38.5,941.5,2796.0,-992.5,46.5
133.0,387.0,-137.5,1598.03,990.5,2328.0,-1048.75,1606.03
172.307692308,657.0,-100.0,595.28,1265.65384615,3948.0,-767.5,603.28
154.0,951.0,5.0,2685.2,1137.5,5712.0,20.0,2693.2
336.0,831.0,-40.0,2805.39,2411.5,4992.0,-317.5,2813.39
154.0,591.0,-92.5,8181.11,1137.5,3552.0,-711.25,8189.11
158.2,489.0,-115.0,38.5,1166.9,2940.0,-880.0,46.5
213.5,651.0,-92.5,6234.725,1554.0,3912.0,-711.25,6242.725
388.5,348.0,-137.5,526.68,2779.0,2094.0,-1048.75,534.68
165.0,297.0,-145.0,2062.34,1214.5,1788.0,-1105.0,2070.34
184.8,411.0,-130.0,757.61,1353.1,2472.0,-992.5,765.61
154.0,708.0,-92.5,4785.655,1137.5,4254.0,-711.25,4793.655
126.0,795.0,-47.5,38.5,941.5,4776.0,-373.75,46.5
623.0,447.0,-122.5,13539.82,4420.5,2688.0,-936.25,13547.82
396.666666667,627.0,-92.5,18781.14,2836.16666667,3768.0,-711.25,18789.14
133.0,417.0,-130.0,365.68,990.5,2508.0,-992.5,373.68
196.0,789.0,-47.5,21188.58,1431.5,4740.0,-373.75,21196.58
135.333333333,432.0,-115.0,251.755,1006.83333333,2598.0,-880.0,259.755
127.4,357.0,-130.0,38.5,951.3,2148.0,-992.5,46.5
142.8,465.0,-122.5,261.66,1059.1,2796.0,-936.25,269.66
245.0,633.0,-85.0,1733.76,1774.5,3804.0,-655.0,1741.76
126.0,225.0,-152.5,38.5,941.5,1356.0,-1161.25,46.5
171.5,378.0,-122.5,248.045,1260.0,2274.0,-936.25,256.045
147.0,1449.0,65.0,3023.23,1088.5,8700.0,470.0,3031.23
532.0,417.0,-122.5,3044.16,3783.5,2508.0,-936.25,3052.16
238.0,564.0,-107.5,699.44,1725.5,3390.0,-823.75,707.44
128.333333333,495.0,-122.5,38.5,957.833333333,2976.0,-936.25,46.5
623.0,885.0,-47.5,298.62,4420.5,5316.0,-373.75,306.62
508.0,621.0,-100.0,233.8,3615.5,3732.0,-767.5,241.8
126.0,303.0,-145.0,38.5,941.5,1824.0,-1105.0,46.5
126.0,243.0,-145.0,38.5,941.5,1464.0,-1105.0,46.5
301.0,381.0,-137.5,11769.24,2166.5,2292.0,-1048.75,11777.24
161.333333333,627.0,-92.5,1130.01,1188.83333333,3768.0,-711.25,1138.01
126.0,291.0,-145.0,38.5,941.5,1752.0,-1105.0,46.5
131.25,900.0,-58.75,525.07,978.25,5406.0,-458.125,533.07
160.363636364,381.0,-107.5,406.42,1182.04545455,2292.0,-823.75,414.42
243.25,399.0,-115.0,38.5,1762.25,2400.0,-880.0,46.5
140.0,1059.0,-10.0,3670.52,1039.5,6360.0,-92.5,3678.52
129.5,417.0,-133.75,55.58,966.0,2508.0,-1020.625,63.58
126.0,243.0,-152.5,38.5,941.5,1464.0,-1161.25,46.5
161.0,609.0,-107.5,5867.82,1186.5,3660.0,-823.75,5875.82
133.0,375.0,-130.0,810.53,990.5,2256.0,-992.5,818.53
196.0,483.0,-122.5,1162.56,1431.5,2904.0,-936.25,1170.56
154.875,342.0,-137.5,624.75,1143.625,2058.0,-1048.75,632.75
126.0,1437.0,57.5,38.5,941.5,8628.0,413.75,46.5
126.0,279.0,-148.75,38.5,941.5,1680.0,-1133.125,46.5
126.0,399.0,-130.0,38.5,941.5,2400.0,-992.5,46.5
159.6,465.0,-122.5,1588.23,1176.7,2796.0,-936.25,1596.23
221.666666667,423.0,-92.5,2165.03,1611.16666667,2544.0,-711.25,2173.03
126.0,501.0,-107.5,38.5,941.5,3012.0,-823.75,46.5
148.75,405.0,-130.0,1312.045,1100.75,2436.0,-992.5,1320.045
192.888888889,501.0,-122.5,1685.11,1409.72222222,3012.0,-936.25,1693.11
152.090909091,393.0,-130.0,995.82,1124.13636364,2364.0,-992.5,1003.82
132.0,357.0,-130.0,77.98,983.5,2148.0,-992.5,85.98
189.0,381.0,-130.0,1371.79,1382.5,2292.0,-992.5,1379.79
126.0,321.0,-152.5,38.5,941.5,1932.0,-1161.25,46.5
126.0,561.0,-122.5,38.5,941.5,3372.0,-936.25,46.5
126.0,525.0,-85.0,38.5,941.5,3156.0,-655.0,46.5
126.0,513.0,-137.5,38.5,941.5,3084.0,-1048.75,46.5
126.0,561.0,-100.0,38.5,941.5,3372.0,-767.5,46.5
182.777777778,411.0,-100.0,372.05,1338.94444444,2472.0,-767.5,380.05
126.0,477.0,-115.0,38.5,941.5,2868.0,-880.0,46.5
196.0,405.0,-137.5,2623.18,1431.5,2436.0,-1048.75,2631.18
126.0,381.0,-137.5,38.5,941.5,2292.0,-1048.75,46.5
152.833333333,393.0,-122.5,94.57,1129.33333333,2364.0,-936.25,102.57
141.75,465.0,-70.0,1012.69,1051.75,2796.0,-542.5,1020.69
126.0,438.0,-122.5,38.5,941.5,2634.0,-936.25,46.5
126.0,435.0,-130.0,38.5,941.5,2616.0,-992.5,46.5
138.25,483.0,-115.0,241.29,1027.25,2904.0,-880.0,249.29
182.0,375.0,-137.5,15038.73,1333.5,2256.0,-1048.75,15046.73
126.0,225.0,-145.0,38.5,941.5,1356.0,-1105.0,46.5
149.333333333,351.0,-77.5,1300.25,1104.83333333,2112.0,-598.75,1308.25
126.0,507.0,-122.5,38.5,941.5,3048.0,-936.25,46.5
168.0,639.0,-115.0,1949.92,1235.5,3840.0,-880.0,1957.92
126.0,249.0,-152.5,38.5,941.5,1500.0,-1161.25,46.5
133.0,753.0,-100.0,253.96,990.5,4524.0,-767.5,261.96
126.0,411.0,-145.0,38.5,941.5,2472.0,-1105.0,46.5
173.95,528.0,-111.25,220.29,1277.15,3174.0,-851.875,228.29
241.888888889,627.0,-92.5,2902.165,1752.72222222,3768.0,-711.25,2910.165
126.0,213.0,-160.0,38.5,941.5,1284.0,-1217.5,46.5
126.0,228.0,-145.0,38.5,941.5,1374.0,-1105.0,46.5
168.0,1227.0,80.0,376.67,1235.5,7368.0,582.5,384.67
133.0,375.0,-137.5,1988.84,990.5,2256.0,-1048.75,1996.84
174.461538462,513.0,-107.5,2089.85,1280.73076923,3084.0,-823.75,2097.85
126.0,228.0,-156.25,38.5,941.5,1374.0,-1189.375,46.5
126.0,345.0,-152.5,38.5,941.5,2076.0,-1161.25,46.5
126.0,783.0,-70.0,38.5,941.5,4704.0,-542.5,46.5
128.333333333,315.0,-145.0,38.5,957.833333333,1896.0,-1105.0,46.5
126.0,315.0,-152.5,38.5,941.5,1896.0,-1161.25,46.5
126.0,339.0,-152.5,38.5,941.5,2040.0,-1161.25,46.5
126.0,261.0,-137.5,38.5,941.5,1572.0,-1048.75,46.5
140.0,579.0,-100.0,417.9,1039.5,3480.0,-767.5,425.9
791.0,507.0,-122.5,19752.39,5596.5,3048.0,-936.25,19760.39
133.0,399.0,-130.0,14690.27,990.5,2400.0,-992.5,14698.27
126.0,141.0,-167.5,38.5,941.5,852.0,-1273.75,46.5
126.0,324.0,-156.25,38.5,941.5,1950.0,-1189.375,46.5
126.0,405.0,-130.0,38.5,941.5,2436.0,-992.5,46.5
126.0,297.0,-145.0,38.5,941.5,1788.0,-1105.0,46.5
175.0,597.0,-107.5,2524.69,1284.5,3588.0,-823.75,2532.69
228.0,1029.0,5.0,3392.62,1655.5,6180.0,20.0,3400.62
147.0,375.0,-137.5,4393.27,1088.5,2256.0,-1048.75,4401.27
126.0,579.0,-115.0,38.5,941.5,3480.0,-880.0,46.5
169.75,567.0,-107.5,1279.355,1247.75,3408.0,-823.75,1287.355
130.666666667,387.0,-130.0,38.5,974.166666667,2328.0,-992.5,46.5
191.333333333,417.0,-130.0,38.5,1398.83333333,2508.0,-992.5,46.5
147.0,849.0,-40.0,606.48,1088.5,5100.0,-317.5,614.48
126.0,363.0,-130.0,38.5,941.5,2184.0,-992.5,46.5
126.0,303.0,-137.5,38.5,941.5,1824.0,-1048.75,46.5
126.0,273.0,-145.0,38.5,941.5,1644.0,-1105.0,46.5
154.0,375.0,-137.5,3701.46,1137.5,2256.0,-1048.75,3709.46
128.333333333,549.0,-107.5,38.5,957.833333333,3300.0,-823.75,46.5
133.0,423.0,-62.5,490.0,990.5,2544.0,-486.25,498.0
150.888888889,495.0,-115.0,246.82,1115.72222222,2976.0,-880.0,254.82
322.0,357.0,-137.5,13298.32,2313.5,2148.0,-1048.75,13306.32
182.0,375.0,-133.75,2502.325,1333.5,2256.0,-1020.625,2510.325
129.5,315.0,-148.75,471.555,966.0,1896.0,-1133.125,479.555
199.5,876.0,-70.0,1460.165,1456.0,5262.0,-542.5,1468.165
241.5,480.0,-148.75,311.43,1750.0,2886.0,-1133.125,319.43
126.0,303.0,-145.0,38.5,941.5,1824.0,-1105.0,46.5
133.0,363.0,-137.5,519.26,990.5,2184.0,-1048.75,527.26
126.0,345.0,-130.0,38.5,941.5,2076.0,-992.5,46.5
168.0,375.0,-130.0,2382.66,1235.5,2256.0,-992.5,2390.66
126.0,453.0,-122.5,38.5,941.5,2724.0,-936.25,46.5
126.0,285.0,-145.0,38.5,941.5,1716.0,-1105.0,46.5
126.0,255.0,-152.5,38.5,941.5,1536.0,-1161.25,46.5
126.0,381.0,-92.5,38.5,941.5,2292.0,-711.25,46.5
168.0,435.0,-130.0,104.44,1235.5,2616.0,-992.5,112.44
126.0,285.0,-130.0,38.5,941.5,1716.0,-992.5,46.5
133.0,417.0,-130.0,305.55,990.5,2508.0,-992.5,313.55
455.0,495.0,-130.0,2876.93,3244.5,2976.0,-992.5,2884.93
147.0,645.0,-85.0,1380.47,1088.5,3876.0,-655.0,1388.47
567.0,594.0,-100.0,6606.46,4028.5,3570.0,-767.5,6614.46
126.0,729.0,-47.5,38.5,941.5,4380.0,-373.75,46.5
455.0,411.0,-70.0,9764.16,3244.5,2472.0,-542.5,9772.16
140.0,645.0,-100.0,16227.47,1039.5,3876.0,-767.5,16235.47
241.5,486.0,-118.75,92.12,1750.0,2922.0,-908.125,100.12
126.0,291.0,-100.0,38.5,941.5,1752.0,-767.5,46.5
126.0,378.0,-115.0,38.5,941.5,2274.0,-880.0,46.5
161.0,1647.0,110.0,1166.97,1186.5,9888.0,807.5,1174.97
154.0,489.0,-107.5,312.9,1137.5,2940.0,-823.75,320.9
126.0,573.0,-133.75,38.5,941.5,3444.0,-1020.625,46.5
126.0,669.0,-85.0,38.5,941.5,4020.0,-655.0,46.5
182.0,1107.0,-10.0,2629.34,1333.5,6648.0,-92.5,2637.34
1085.0,405.0,-130.0,21957.6,7654.5,2436.0,-992.5,21965.6
133.0,459.0,-115.0,253.26,990.5,2760.0,-880.0,261.26
126.0,291.0,-145.0,38.5,941.5,1752.0,-1105.0,46.5
126.0,261.0,-152.5,38.5,941.5,1572.0,-1161.25,46.5
147.0,591.0,-92.5,488.39,1088.5,3552.0,-711.25,496.39
133.0,453.0,-122.5,229.88,990.5,2724.0,-936.25,237.88
126.0,525.0,-17.5,38.5,941.5,3156.0,-148.75,46.5
231.0,381.0,-137.5,1388.17,1676.5,2292.0,-1048.75,1396.17
126.0,558.0,-100.0,38.5,941.5,3354.0,-767.5,46.5
126.0,396.0,-152.5,38.5,941.5,2382.0,-1161.25,46.5
133.0,465.0,-130.0,260.89,990.5,2796.0,-992.5,268.89
126.0,369.0,-137.5,38.5,941.5,2220.0,-1048.75,46.5
8278.66666669,783.0,-62.5,13203.89,58010.1666668,4704.0,-486.25,13211.89
126.0,243.0,-130.0,38.5,941.5,1464.0,-992.5,46.5
126.0,267.0,27.5,38.5,941.5,1608.0,188.75,46.5
126.0,267.0,-152.5,38.5,941.5,1608.0,-1161.25,46.5
168.0,441.0,-130.0,38.5,1235.5,2652.0,-992.5,46.5
343.0,459.0,-115.0,4527.46,2460.5,2760.0,-880.0,4535.46
126.0,639.0,-122.5,38.5,941.5,3840.0,-936.25,46.5
140.0,465.0,-107.5,852.25,1039.5,2796.0,-823.75,860.25
133.0,657.0,-85.0,2676.73,990.5,3948.0,-655.0,2684.73
185.5,843.0,-62.5,13878.97,1358.0,5064.0,-486.25,13886.97
197.4,513.0,-122.5,176.68,1441.3,3084.0,-936.25,184.68
273.0,1497.0,65.0,26953.22,1970.5,8988.0,470.0,26961.22
226.882352941,627.0,-100.0,1933.19,1647.67647059,3768.0,-767.5,1941.19
147.0,858.0,-58.75,1727.25,1088.5,5154.0,-458.125,1735.25
126.0,447.0,-115.0,38.5,941.5,2688.0,-880.0,46.5
213.5,1224.0,20.0,1310.925,1554.0,7350.0,132.5,1318.925
126.0,723.0,-47.5,38.5,941.5,4344.0,-373.75,46.5
126.0,243.0,-152.5,38.5,941.5,1464.0,-1161.25,46.5
240.8,768.0,-66.25,1651.125,1745.1,4614.0,-514.375,1659.125
126.0,207.0,-137.5,38.5,941.5,1248.0,-1048.75,46.5
126.0,435.0,-85.0,38.5,941.5,2616.0,-655.0,46.5
165.666666667,393.0,-130.0,5096.77,1219.16666667,2364.0,-992.5,5104.77
126.0,765.0,-92.5,38.5,941.5,4596.0,-711.25,46.5
133.0,363.0,-137.5,4827.27,990.5,2184.0,-1048.75,4835.27
129.5,423.0,-118.75,7224.07,966.0,2544.0,-908.125,7232.07
247.8,687.0,-62.5,2768.15,1794.1,4128.0,-486.25,2776.15
192.5,363.0,-133.75,3492.23,1407.0,2184.0,-1020.625,3500.23
126.0,243.0,-160.0,38.5,941.5,1464.0,-1217.5,46.5
126.0,387.0,-122.5,38.5,941.5,2328.0,-936.25,46.5
126.0,213.0,-160.0,38.5,941.5,1284.0,-1217.5,46.5
193.2,708.0,-73.75,5252.38,1411.9,4254.0,-570.625,5260.38
133.0,609.0,-107.5,272.86,990.5,3660.0,-823.75,280.86
126.0,267.0,-152.5,38.5,941.5,1608.0,-1161.25,46.5
140.0,309.0,-152.5,5424.16,1039.5,1860.0,-1161.25,5432.16
126.0,255.0,-145.0,38.5,941.5,1536.0,-1105.0,46.5
203.0,357.0,-137.5,2333.94,1480.5,2148.0,-1048.75,2341.94
126.0,399.0,-137.5,38.5,941.5,2400.0,-1048.75,46.5
126.0,237.0,-152.5,38.5,941.5,1428.0,-1161.25,46.5
126.0,255.0,-152.5,38.5,941.5,1536.0,-1161.25,46.5
129.5,324.0,-137.5,1809.955,966.0,1950.0,-1048.75,1817.955
133.0,459.0,-122.5,13309.31,990.5,2760.0,-936.25,13317.31
126.0,1581.0,50.0,38.5,941.5,9492.0,357.5,46.5
129.5,399.0,-126.25,2754.605,966.0,2400.0,-964.375,2762.605
133.0,381.0,-137.5,4135.81,990.5,2292.0,-1048.75,4143.81
126.0,219.0,-40.0,38.5,941.5,1320.0,-317.5,46.5
126.0,705.0,-77.5,38.5,941.5,4236.0,-598.75,46.5
126.0,201.0,-122.5,38.5,941.5,1212.0,-936.25,46.5
154.368421053,483.0,-115.0,1118.81,1140.07894737,2904.0,-880.0,1126.81
133.0,489.0,-118.75,72.87,990.5,2940.0,-908.125,80.87
168.0,405.0,-130.0,1904.84,1235.5,2436.0,-992.5,1912.84
126.0,219.0,-137.5,38.5,941.5,1320.0,-1048.75,46.5
421.75,489.0,-118.75,15610.385,3011.75,2940.0,-908.125,15618.385
133.0,378.0,-111.25,122.5,990.5,2274.0,-851.875,130.5
147.0,375.0,-115.0,129.92,1088.5,2256.0,-880.0,137.92
248.818181818,639.0,-100.0,473.06,1801.22727273,3840.0,-767.5,481.06
203.0,453.0,-92.5,38.5,1480.5,2724.0,-711.25,46.5
168.0,585.0,-85.0,155.68,1235.5,3516.0,-655.0,163.68
196.0,309.0,-145.0,1204.7,1431.5,1860.0,-1105.0,1212.7
126.0,423.0,-70.0,38.5,941.5,2544.0,-542.5,46.5
179.666666667,537.0,-100.0,2294.32,1317.16666667,3228.0,-767.5,2302.32
244.461538462,1119.0,5.0,6455.68,1770.73076923,6720.0,20.0,6463.68
126.0,297.0,-137.5,38.5,941.5,1788.0,-1048.75,46.5
157.5,360.0,-130.0,38.5,1162.0,2166.0,-992.5,46.5
182.0,333.0,-145.0,4892.65,1333.5,2004.0,-1105.0,4900.65
126.0,837.0,-70.0,38.5,941.5,5028.0,-542.5,46.5
126.0,417.0,-122.5,38.5,941.5,2508.0,-936.25,46.5
126.0,1269.0,35.0,38.5,941.5,7620.0,245.0,46.5
126.0,765.0,-32.5,38.5,941.5,4596.0,-261.25,46.5
140.0,429.0,-130.0,448.77,1039.5,2580.0,-992.5,456.77
1638.0,399.0,-130.0,22604.82,11525.5,2400.0,-992.5,22612.82
133.0,999.0,-25.0,904.61,990.5,6000.0,-205.0,912.61
143.5,894.0,-28.75,1507.765,1064.0,5370.0,-233.125,1515.765
126.0,303.0,-122.5,38.5,941.5,1824.0,-936.25,46.5
263.2,447.0,-107.5,2246.79,1901.9,2688.0,-823.75,2254.79
126.0,303.0,-145.0,38.5,941.5,1824.0,-1105.0,46.5
217.84,765.0,-70.0,38.5,1584.38,4596.0,-542.5,46.5
126.0,489.0,-130.0,38.5,941.5,2940.0,-992.5,46.5
193.0,489.0,-100.0,2106.79,1410.5,2940.0,-767.5,2114.79
270.75,669.0,-96.25,1188.285,1954.75,4020.0,-739.375,1196.285
126.0,603.0,-115.0,38.5,941.5,3624.0,-880.0,46.5
126.0,633.0,-100.0,38.5,941.5,3804.0,-767.5,46.5
135.333333333,429.0,-122.5,659.05,1006.83333333,2580.0,-936.25,667.05
185.5,363.0,-133.75,5919.445,1358.0,2184.0,-1020.625,5927.445
140.0,513.0,-122.5,599.69,1039.5,3084.0,-936.25,607.69
137.846153846,429.0,-122.5,2045.89,1024.42307692,2580.0,-936.25,2053.89
161.0,513.0,-77.5,448.21,1186.5,3084.0,-598.75,456.21
158.666666667,381.0,-137.5,1908.62,1170.16666667,2292.0,-1048.75,1916.62
199.5,309.0,-130.0,3839.535,1456.0,1860.0,-992.5,3847.535
224.0,1479.0,42.5,8068.34,1627.5,8880.0,301.25,8076.34
126.0,183.0,-160.0,38.5,941.5,1104.0,-1217.5,46.5
133.0,411.0,-130.0,346.15,990.5,2472.0,-992.5,354.15
126.0,201.0,-167.5,38.5,941.5,1212.0,-1273.75,46.5
126.0,339.0,-130.0,38.5,941.5,2040.0,-992.5,46.5
126.0,303.0,-137.5,38.5,941.5,1824.0,-1048.75,46.5
343.0,654.0,-88.75,15140.93,2460.5,3930.0,-683.125,15148.93
140.0,1299.0,20.0,93.31,1039.5,7800.0,132.5,101.31
1348.66666667,1269.0,12.5,37696.47,9500.16666668,7620.0,76.25,37704.47
140.0,1413.0,65.0,7678.23,1039.5,8484.0,470.0,7686.23
476.0,846.0,-62.5,20433.665,3391.5,5082.0,-486.25,20441.665
1508.5,321.0,-133.75,24127.705,10619.0,1932.0,-1020.625,24135.705
154.0,363.0,-137.5,429.03,1137.5,2184.0,-1048.75,437.03
126.0,579.0,-107.5,38.5,941.5,3480.0,-823.75,46.5
126.0,1239.0,117.5,38.5,941.5,7440.0,863.75,46.5
126.0,255.0,-85.0,38.5,941.5,1536.0,-655.0,46.5
182.0,825.0,-62.5,990.5,1333.5,4956.0,-486.25,998.5
126.0,699.0,-62.5,38.5,941.5,4200.0,-486.25,46.5
133.0,903.0,-32.5,662.55,990.5,5424.0,-261.25,670.55
156.0,639.0,-100.0,470.05,1151.5,3840.0,-767.5,478.05
246.4,420.0,-111.25,804.44,1784.3,2526.0,-851.875,812.44
126.0,429.0,-103.75,38.5,941.5,2580.0,-795.625,46.5
644.0,1383.0,50.0,557.76,4567.5,8304.0,357.5,565.76
126.0,471.0,-107.5,38.5,941.5,2832.0,-823.75,46.5
616.0,1587.0,20.0,7756.0,4371.5,9528.0,132.5,7764.0
126.0,831.0,-62.5,38.5,941.5,4992.0,-486.25,46.5
126.0,747.0,-77.5,38.5,941.5,4488.0,-598.75,46.5
126.0,183.0,-160.0,38.5,941.5,1104.0,-1217.5,46.5
126.0,417.0,-130.0,38.5,941.5,2508.0,-992.5,46.5
134.4,477.0,-62.5,38.5,1000.3,2868.0,-486.25,46.5
136.5,435.0,-130.0,421.26,1015.0,2616.0,-992.5,429.26
212.333333333,435.0,-130.0,769.65,1545.83333333,2616.0,-992.5,777.65
126.0,423.0,42.5,38.5,941.5,2544.0,301.25,46.5
126.0,417.0,-122.5,38.5,941.5,2508.0,-936.25,46.5
238.875,411.0,-126.25,4659.725,1731.625,2472.0,-964.375,4667.725
126.0,435.0,-130.0,38.5,941.5,2616.0,-992.5,46.5
152.25,396.0,-126.25,9501.065,1125.25,2382.0,-964.375,9509.065
171.0,519.0,-62.5,1018.08,1256.5,3120.0,-486.25,1026.08
175.0,375.0,-130.0,12197.5,1284.5,2256.0,-992.5,12205.5
378.0,930.0,-21.25,8994.545,2705.5,5586.0,-176.875,9002.545
189.0,285.0,-145.0,38.5,1382.5,1716.0,-1105.0,46.5
126.0,279.0,-156.25,38.5,941.5,1680.0,-1189.375,46.5
574.0,1377.0,27.5,3589.81,4077.5,8268.0,188.75,3597.81
217.0,381.0,-130.0,11827.97,1578.5,2292.0,-992.5,11835.97
140.0,489.0,-130.0,75.46,1039.5,2940.0,-992.5,83.46
126.0,567.0,-92.5,38.5,941.5,3408.0,-711.25,46.5
289.05882353,663.0,-77.5,5319.16,2082.91176471,3984.0,-598.75,5327.16
126.0,363.0,-115.0,38.5,941.5,2184.0,-880.0,46.5
126.0,465.0,-115.0,38.5,941.5,2796.0,-880.0,46.5
140.0,357.0,-130.0,3260.04,1039.5,2148.0,-992.5,3268.04
140.0,447.0,-115.0,449.925,1039.5,2688.0,-880.0,457.925
175.0,1191.0,27.5,4057.48,1284.5,7152.0,188.75,4065.48
126.0,774.0,-73.75,38.5,941.5,4650.0,-570.625,46.5
245.0,753.0,-85.0,3407.67,1774.5,4524.0,-655.0,3415.67
168.0,1293.0,50.0,1578.71,1235.5,7764.0,357.5,1586.71
217.0,357.0,-137.5,3667.58,1578.5,2148.0,-1048.75,3675.58
161.0,417.0,-122.5,6140.61,1186.5,2508.0,-936.25,6148.61
126.0,729.0,-70.0,38.5,941.5,4380.0,-542.5,46.5
126.0,309.0,-160.0,38.5,941.5,1860.0,-1217.5,46.5
133.0,387.0,-137.5,2801.68,990.5,2328.0,-1048.75,2809.68
133.0,561.0,-107.5,4207.21,990.5,3372.0,-823.75,4215.21
126.0,672.0,-100.0,38.5,941.5,4038.0,-767.5,46.5
133.0,711.0,-77.5,136.78,990.5,4272.0,-598.75,144.78
126.0,441.0,-122.5,38.5,941.5,2652.0,-936.25,46.5
154.0,1311.0,20.0,21563.92,1137.5,7872.0,132.5,21571.92
214.421052632,585.0,-107.5,270.76,1560.44736842,3516.0,-823.75,278.76
126.0,561.0,-92.5,38.5,941.5,3372.0,-711.25,46.5
276.5,504.0,-111.25,1580.6,1995.0,3030.0,-851.875,1588.6
238.0,420.0,-130.0,4211.445,1725.5,2526.0,-992.5,4219.445
143.5,471.0,-126.25,1148.07,1064.0,2832.0,-964.375,1156.07
164.5,453.0,-122.5,66.01,1211.0,2724.0,-936.25,74.01
126.0,213.0,-160.0,38.5,941.5,1284.0,-1217.5,46.5
131.25,939.0,1.25,70.07,978.25,5640.0,-8.125,78.07
154.0,369.0,-137.5,4211.06,1137.5,2220.0,-1048.75,4219.06
297.111111111,585.0,-85.0,4544.12,2139.27777778,3516.0,-655.0,4552.12
126.0,207.0,-160.0,38.5,941.5,1248.0,-1217.5,46.5
1767.5,1047.0,5.0,8924.37,12432.0,6288.0,20.0,8932.37
133.0,519.0,-115.0,1145.13,990.5,3120.0,-880.0,1153.13
189.583333333,390.0,-130.0,2315.04,1386.58333333,2346.0,-992.5,2323.04
210.0,855.0,-62.5,1888.53,1529.5,5136.0,-486.25,1896.53
133.0,393.0,-130.0,175.7,990.5,2364.0,-992.5,183.7
126.0,591.0,-85.0,38.5,941.5,3552.0,-655.0,46.5
129.5,333.0,-111.25,2079.665,966.0,2004.0,-851.875,2087.665
